4533,사르다2, ①불을 붙여 피우다.(make a fire) ②태워 없애다.(burn)
4534,사르르, ①살그머니 저절로 풀어지는 모양.(softly) ②눈이 힘없이 저절로 감기는 모양.(gently) < 스르르.
4535,사리다, ①국수나 새끼 따위의 긴 물건을 헝클어지지 아니하게 빙빙 둘러서 동그랗게 포개어 감다.(coil) < 서리다. ②비어져 나온 못 끝을 꼬부려 붙이다. ③일에 힘을 다 쓰지 않고  살살 피하여 몸을 아끼다. ④만일을 경계하다. 정신을 바짝 가다듬다.
4536,사리사리, 여기저기 사려 놓는 모양. 또는 사려 있는 모양. < 서리서리.
4537,사리물다, 이를 악물다.
4538,사막하다, 몹시 가혹하여 용서함이 없다. < 심악하다. (형)사막스럽다.
4539,사말1," <가>사람이 말하지 못할 죽음, 심판(審判), 천당(天堂), 지옥(地獄)의 네 가지 끝장."
4540,사말2, 두 손 끝과 두 발의 끝.
4541,사뭇, ①거리낄 것 없이. ¶사뭇 퍼먹다. ②계속하여 줄곧. ¶사뭇 열흘을 놀았다. ③아주 딴판으로. ¶듣던 말과는 사뭇 다르다.
4542,사박거리다, ①연한 배나 사과 따위를 씹는 것과 같은 소리가 자꾸 나다.(crunch) ②모래밭 을 걸어가는 것 같은 소리가 나다. < 서벅거리다. (부)사박사박.
4543,사박스럽다, 성질이 표독 당돌하여 아무데나 덤벼들어 간섭하기를 좋아하다.(rude)
4544,사반 공배, 노력은 적고 공은 큼.
4545,사발, 사기로 된 밥그릇.(bowl)
4546,사발 통문, 주모자(主謀者)가 드러나지 않도록 관계자의 이름을 뺑 돌려 적은 통문.
4547,사발 허통, 막힌 곳이 없이 사면 팔방이 터져 허수함.
4548,사방, <토>산이나 바닷가의 흙이나 모래의 이동을 막기 위하여 지게 떼를 입히거나 나무를 심거나 돌을 쌓아 올리는 따위의 시설.(erosion control)
4549,사방댐, 하천의 토사(土砂)의 유출을 막기 위해 상류 산간 지대에 만든 댐.
4550,사방림, 산이나 바닷가의 흙모래가 비에 떠내려감을 막기 위하여 조림한 숲.
4551,사백, 자기 맏형을 남에게 대하여 겸손하게 일컫는 말. 가형(家兄). 사형(舍兄).
4552,사백, ①문사(文士)(높임말). ②대문학자. 사종(詞宗).
4553,사백, ①<가>예수 부활 후 첫 주일에 영세받은 사람에게 입혔던 흰 옷을 벗기던 풍속  ②편지를 쓸 때 형식을 버리고 요점만 쓰는 일.
4554,사백, 음력 초하룻날. 달의 검은 바닥이 줄어지기 시작한다는 뜻에서 나옴.
4555,사번, 일이 많고 번거로움.
4556,사범," ①스승으로서의 모범이 될 만한 사람. ②<체>무술, 기예(技藝) 따위를 가르치 는 사람.(master)"
4557,사범, <법>처벌을 받을 만한 짓.
4558,사벽, 도리에 벗어나 편벽됨.(wickedness)
4559,사벽, 모래와 흙으로 바른 벽.
4560,사벽, 사방의 벽.
4561,사변, ①기울어진 측변(側邊). ②<수>직각 삼각형에서 직각에 대한 변.
4562,사변, ①생각하여 시비를 가림.(discrimination) ②<철>정신적 직관. 실천에 대한 이 론적 자유.(speculation)
4563,사변 철학," 이성을 유일한 지식의 근거로 하는 철학. 피히테(Fichte), 셸링(Schelling), 헤에겔(Hegel)의 철학 등.(speculative philosophy) <-> 경험 철학."
4564,사변, ①사방의 변두리.(border) ②= 주위(周圍). 근처(近處). ③네 개의 변.
4565,사변, ①보통 아닌 사건.(accident) ②경찰의 힘으로 막기 어려울 정도나 전쟁까지는 이르지 않은 난리.(disturbance) ③외국에 대하여 선전 포고 없이 무력을 쓰는 일.
4566,사별, 죽음으로써 서로 이별함. <-> 생별(生別).
4567,사병, 살지 못할 중한 병.(fatal disease)
4568,사보, 개인이 가진 보물.(private treasure)
4569,사보, ①사사로이 알림. ②개인 사이의 전보. ③개인으로서의 알림. <-> 공보(公報).
4570,사보, 가르쳐 보육하는 일.
4571,사보, 죽음을 알리는 통보. 부고.(obituary)
4572,사보," 글 쓰는 데 드는 붓, 먹, 종이, 벼루를 소중하게 이르는 말."
4573,사복, 개인의 욕심. ¶사복을 채우다.
4574,사복, 늘 잊지 않고 마음 속에 생각함.
4575,사복개천," 상말을 마구 하는, 입이 더러운 사람을 낮게 일컫는 말."
4576,사본, 옮기어 베낌. 또는 그 문서나 책.(written copy)
4577,사본, 일의 근본. 사근(事根).(origin of a matter)
4578,사부랑거리다, 쓸데 없는 말을 함부로 자꾸 지껄이다.(chatter) < 시부렁거리다. (센)싸부 랑거리다. (부)사부랑사부랑.
4579,사부랑삽작, 쉽사리 살짝 뛰어 건너거나 올라서는 모양. <서부렁섭적.
4580,사부랑하다, 묶거나 쌓은 물건이 나슨하여 다붙지 않다. < 서부렁하다. (부)사부랑사부랑.
4581,사부인, 사돈댁(높임말).
4582,사부자기, ①힘들이지 않고 가만히. ②남 몰래 가만히.(secretly) < 시부저기.
4583,사부작사부작, 잇달아 사부자기 행동하는 모양. < 시부적시부적.
4584,사부주, 격식(格式)에 맞을 각 조건.
4585,사북, ①가장 요긴한 부분.(vital point) ②부채살이나 가위다리의 교차된 곳에 박는 못과 같은 물건.(pivot)
4586,사뿐, 소리가 나지 않게 가볍게 내디디는 모양.(lightly) < 서뿐. (거)사푼. (부)사뿐사뿐.
4587,사분, 사사로운 일에 말미암은 분. <-> 공분(公憤).
4588,사분거리다, ①가만가만 지껄이다.(whisper) ②우스운 소리를 슬쩍슬쩍하며 사람을 끈기 있게 조르다.(tease with jest) (부)사분사분.
4589,사분사분하다, ①마음씨가 보드랍고 친절하다.(kind) ②붙임성이 있다.(amiable) < 서분서 분하다.
4590,사분하다, 좀 사부랑하다.(slightly loose) < 서분하다.
4591,사뿐하다, 심신이 가뿐하고 시원하다.
4592,사불급설," 아무리 빠른 사마(駟馬)도 혀 놀림을 따르지 못한다는 뜻으로, 소문이 삽시간에 퍼짐을 비유한 말."
4593,사불명목, 죽어서도 눈을 편히 감지 못함. 근심이나 한이 뒤에 남음.
4594,사불범정, 바르지 못한 것이 바른 것을 범하지 못함.
4595,사불여의, 일이 원한 대로 되지 않음.
4596,사붓, 발을 가볍게 얼른 내디디는 모양. 또는 그 소리.(lightly) < 서붓. (센)사뿟. (거)사풋. (부)사붓사붓.
4597,사뿟, 사붓(센말).
4598,사비 팔산, 사방으로 날리고 흩어짐.
4599,사빈, 모래가 깔려 있는 바닷가.
4600,사빈, 회사의 손님.
4601,사사, 사사로운 일. 사사일.(personal affairs) <-> 공사(公事).
4602,사사, = 사퇴(辭退).
4603,사사, = 사념(邪念).
4604,사사 망념, 사특하고 그릇된 생각.
4605,사사, 사사 건건(준말).
4606,사사 건건, 모든 일. (부)일마다.
4607,사사, 스승으로 섬김.
4608,사사, ①사례사(謝澧辭)(준말). ②예를 갖추어 사양함.
4609,사사롭다, 공적(公的)이 아니고 개인적인 성질을 띠고 있다. 
4610,사사스럽다, 떳떳하고 올바르지 못하다.
4611,사사일, 개인의 일. 사사(私事).
4612,사살, 늘어 놓는 잔소리. 사설(辭說).
4613,사살, 쏘아 죽임.
4614,사삽, 비스듬히 꽂음.
4615,사삿집, 개인의 살림 집. 사가(私家). 사제(私第).(private house)
4616,사상, ①생각.(thought) ②판단과 추리를 거쳐서 생긴 의식 내용. ③통일 있는 판단 의 체계. ④사회 및 인생에 대한 일정한 견해. 
4617,사상 누각, 모래 위에 지은 집. 곧 헛된 것의 비유.
4618,사색, 진리를 깨치려고 이치를 따라 깊이 생각함. 사유.(speculation)
4619,사색, 마음이 겉으로 나타난 말이나 표정. 사기(辭氣).
4620,사색 불변, 태연하여 말이나 얼굴빛이 변하지 않음.
4621,사색," ①<역>노론(老論), 소론(少論), 남인(南人), 북인(北人) 등의 네 당파.(FourFactions) ②네 가지 빛."
4622,사색 벼름, <제>벼슬을 사색 당파에 별러 같은 수효로 시키던 일. 사색 분배(- 分排).
4623,사색 잡놈, ①마구 되는 대로 노는 잡놈. ②온갖 잡놈들.
4624,사색, 사방이 산이나 내로 둘러싸여서 외적이 침입하기 힘드는 요새(要塞).
4625,사색지지, 사방의 지세가 험하고 견고하여 자연의 요새로 되어 있는 땅.
4626,사색," 죽을 상이 된, 창백한 얼굴빛."
4627,사생, 자연의 물상(物象)을 그대로 보고 그리는 일.(sketch) 
4628,사생 관두, 죽느냐 사느냐의 매우 위태한 고비. 생사 관두.
4629,사생 동고, 죽고 삶을 같이 함. 사지 동고(死地同苦).
4630,사생 유명, 죽고 삶이 천명에 달려 있어 사람의 힘으로는 어찌 할 수 없음.
4631,사생 취의," 목숨을 버리고 의리를 취함이란 뜻으로, 비록 목숨을 버릴지언정 옳은 일을 함을 이르는 말."
4632,사서, 모래 위에 글씨를 쓰는 장난.(scribbling on the sand)
4633,사서, 서류를 베낌. 또는 그 서류.
4634,사설," 개인의 시설.(private establishment) <-> 공설(公設), 관설."
4635,사설, 일 개인의 의견이나 말.
4636,사설, 간특한 말이나 이론.
4637,사설, 실보무라지.
4638,사설," 신문, 잡지에서 그 사의 주장으로 써 내는 논설.(editorial)"
4639,사설, ①늘어 놓은 잔소리. 사살.(chattering) ②노래 따위에 적혀 있는 글의 내용.
4640,사소, 작고 적음. 하찮음.(trifle)
4641,사소, 공공의 금품이나 물품을 사사로운 일에 소비함.
4642,사옥, 역사적인 중대 범죄 사건.
4643,사요, 역사의 개요. 또 그것을 쓴 책.
4644,사욕, 개인의 이익을 차리는 욕심.
4645,사욕, ①그릇된 욕망. ②음란한 욕망.
4646,사욕 편정, <가>정리(正理)에 어긋나는 온갖 정욕.
4647,사우, 스승과 벗.
4648,사우, 소를 기름. 기르는 소.
4649,사우, 실같이 가늘게 내리는 비.(drizzling rain)
4650,사우, 바람에 비껴 뿌리는 비.
4651,사우, ①생사를 같이 하는 친구. ②죽은 친구.
4652,사우," ①문방 사우(文房四友)의 준말. ②눈 속에서 피는 네 가지 꽃. 곧 옥매(玉梅),납매(臘梅), 수선(水仙), 산다화(山茶花)."
4653,사우, ①네 모퉁이. 네 구석. ②서남.서북.동북.동남의 네 방위.
4654,사운, ①상서롭지 못한 구름. 요운(妖雲). ②밝은 이지(理智)를 가리는 나쁜 사념.
4655,싸울 아비, = 무사(武士).
4656,사월, 져 가는 달. 기울어진 달.
4657,사위, 거짓으로 남을 속임.(deception)
4658,사위무실, 없는 사실을 거짓으로 속임.
4659,사위, 사방의 둘레. 주위.
4660,사위다, 불이 다 피어 재가 되다.
4661,사유, 개인이 사사로이 소유함. 또는 그 소유물. <-> 공유(公有). 국유(國有).
4662,사유," ①생각함. 사고(思考).(thought) ②경험으로 얻은 사실을 비교하여 그 관계를 정하고 이것으로 아직 경험하지 않은 부분에 미치려는 정신 작용. 개념, 판단, 추리의 셋을 포함함.(thinking) ③<불>대상을 마음에 그려 생각함.(speculation)"
4663,사유 법칙," <철>사유의 근본되는 원리. 곧 동일률, 모순율, 배중률, 충족 이유율 , 선언율(選言律)."
4664,사유수, <불>보리수(菩提樹).
4665,사유, 일의 까닭. 연유(緣由). 연고.(reason)
4666,사유, 죄를 용서하여 줌.
4667,사육, 짐승을 기름. 사양(飼養).(breeding)
4668,사육, 부모를 섬기고 자식을 기름.
4669,사육, 네발짐승의 고기.(meat)
4670,사항, 일의 조목.(item) (준)항(項).
4671,사풍, 비껴 부는 바람.
4672,사풍 세우, 비껴 스쳐가는 바람과 가랑비. 세우 사풍. 세풍 사우.
4673,사해, 문장과 시가의 풍부함을 바다에 비유하는 말. 사조(詞藻)의 바다.
4674,사해, 사기하여 남에게 손해를 입힘.
4675,사해, = 사체(死體).
4676,사해," ①사방의 바다.(four seas) ②온 천하. 사표(四表).(whole world) ¶사해 동포 ③<제>나라에서 양양, 나주, 풍천, 경성 네 곳에 봉한 바다. ④<불>수미산의 사방에 있는 큰 바다."
4677,사핵, 사실을 조사하여 밝혀냄.(investigation) 
4678,사행, ①사생활에 있어서의 행위. ②사사로이 감. (유)잠행(潛行).
4679,사행, 스스로 더 없이 행복함.
4680,사행, 뱀이 가는 것처럼 구불구불하게 감.(meandering)
4681,사행, 요행(僥倖)을 노려서 일함. 우연한 이익을 얻으려고 함.(speculation)
4682,사행심, 요행을 노리는 마음.(gambling spirit)
4683,사행, 부정한 행위.
4684,사행, 사신의 행차.
4685,산현, 여기저기에 나타남. 
4686,산협, ①산 속의 골짜기.(ravine) ②두메.
4687,살갑다, ①겉으로 보기보다는 속이 너르다. ②마음씨가 부드럽고 다정스럽다. < 슬겁다.
4688,살강, 그릇을 얹고자 부엌 벽에 가로지른 선반.
4689,살강거리다, 설익은 밥이나 콩이 씹히는 소리가 자꾸 나다. < 설겅거리다. (부)살강살강.
4690,쌀강거리다, 살강거리다(센말).
4691,쌀강아지, 털이 짧은 강아지.
4692,살같이, 아주 빨리. 화살같이. ¶세월이 살같이 흐른다.
4693,살걸음, 화살이 날아가는 속도.
4694,살그니, 살그머니(준말).
4695,살그머니, 남 몰래 넌지시. (준)살그니. 살그미. < 슬그머니.
4696,살그미, 살그머니(준말).
4697,살근거리다, 물건이 서로 닿아서 가볍게 비비다.(rustle) < 슬근거리다. (부)살근살근.
4698,살긋하다, 바로 생긴 물건이 한쪽으로 조금 기울어져 있다. < 실긋하다. 
4699,살맞다," 초상집, 제사집, 혼인집에서 악귀의 침해를 받아 탈이 나다."
4700,삼종지의," 봉건 시대의 여자의 도리. 어려서는 아버지를, 시집가서는 남편을, 남편이 죽으면 아들을 좇는 도리."
4701,삼지," 도(道)를 깨닫는 힘의 세 층. 곧 나면서 아는 생지(生知), 배워서 아는 학지 (學知), 애써서 아는 곤지(困知)."
4702,삼지례," 예의가 있는 비둘기는 어미 비둘기가 앉은 가지에서 세 가지나 아래에 앉는다는 뜻으로, 부모에게 지극한 효성을 이르는 말."
4703,삼지사방, 여기저기. 모든 곳.(all directions) ¶삼지사방으로 찾아 보아라.
4704,삼척 안두," 석 자의 책상 머리라는 뜻으로, 좁은 책상 위."
4705,삼청 냉돌," 불을 때지 않던 금군(禁軍)의 삼청(三廳)의 방에서 온 말로, 차디찬방의 비유."
4706,삼체," 세 가지 체. 곧 아는 체, 잘난 체, 있는 체."
4707,삼초," <한>한방에서 말하는 육부(六腑)의 하나. 상, 중, 하로 나누어 심장 아래를상초, 위 아래를 중초, 방광 위를 하초라 함."
4708,삼촌설, 사람의 혀를 보통으로 일컫는 말.
4709,삼추, ①가을 석 달. 구추(九秋). ②세 해의 가을. ③긴 세월의 비유.
4710,삼춘, ①봄 석달. ¶삼춘가절(三春佳節). ②세 해의 봄.
4711,삼출, 스며 나옴. 새어 나옴.(transudation)
4712,삼취, 세 번째 장가듦. 또는 그 아내. 삼실(三室).
4713,삼취, <제>군대가 출발할 때에 나팔을 세 번 불던 일.
4714,삼탄, ①여러 번 한탄함. ②여러 번 감탄함.
4715,삼편주, 샴페인.(champagne)
4716,삼포식농법," <농>농지를 셋으로 나누어 매년 삼분지 일씩을 번갈아가며 휴경지(休耕地)로 하여, 지력(地力)을 회복시키는 농사법. 삼포 농업."
4717,삼하다, 어린아이의 성질이 순하지 않고 사납다.(peevish)
4718,삼한갑족, 대대로 문벌이 높은 집안.
4719,삼할미, 산파의 일을 하는 노파를 낮추어 이르는 말.
